,#START#,O,I-neutral,B-neutral,B-positive,I-positive,B-negative,I-negative,#STOP#
sg,0,3.3735156531126305e-05,0.0,0.0004861054848902212,0.0,0.0,0.003527336860670194,0.0,0
lovely,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
Swimming,0,2.24901043540842e-05,0.0004888950970805978,0.00016203516163007373,0.0,0.0,0.0,0.0,0
Bistro,0,2.24901043540842e-05,0.00041905294035479815,0.0,0.0,0.0022796352583586625,0.0,0.0,0
Kang,0,0.0,0.0006285794105321972,8.101758081503687e-05,0.0,0.0007598784194528875,0.0,0.0,0
Late,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
#PokemonGO,0,1.12450521770421e-05,0.0,0.0002430527424451106,0.0031762837480148226,0.0,0.001763668430335097,0.0,0
13,0,5.622526088521051e-05,0.00034921078362899847,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Saizeriya,0,1.12450521770421e-05,0.0,0.0008101758081503687,0.0,0.0,0.0,0.0,0
Alert,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
respect,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
15,0,0.00011245052177042101,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
20,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
Have,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
proud,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
Danga,0,1.12450521770421e-05,0.0,0.0008101758081503687,0.0,0.0,0.0,0.0,0
hour,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
India,0,2.24901043540842e-05,0.00034921078362899847,0.0002430527424451106,0.0,0.0007598784194528875,0.0,0.0,0
La,0,1.12450521770421e-05,6.98421567257997e-05,0.0005671230657052581,0.0005293806246691371,0.0007598784194528875,0.0,0.0,0
Bangkok,0,0.0,0.0,0.0008911933889654055,0.0,0.0,0.0,0.0,0
General,0,0.0,0.0006984215672579969,0.0,0.0,0.0,0.0,0.004273504273504274,0
Shaw,0,0.0,0.0,0.0008911933889654055,0.0,0.0,0.0,0.0,0
F,0,6.747031306225261e-05,0.00020952647017739908,8.101758081503687e-05,0.0,0.0007598784194528875,0.0,0.0,0
order,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
book,0,8.99604174163368e-05,0.0001396843134515994,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
H,0,6.747031306225261e-05,0.0001396843134515994,0.0002430527424451106,0.0,0.0,0.0,0.0,0
Subway,0,0.0,0.0,0.0008911933889654055,0.0,0.0,0.0,0.0,0
top,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
Driving,0,0.0,0.0007682637239837967,0.0,0.0,0.0,0.0,0.0,0
high,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
BIRTHDAY,0,0.00011245052177042101,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
bye,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
Upper,0,0.0,0.0001396843134515994,0.0005671230657052581,0.0010587612493382743,0.0,0.0,0.0,0
i'm,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
Bali,0,1.12450521770421e-05,0.0001396843134515994,0.00040508790407518434,0.0015881418740074113,0.0,0.0,0.0,0
room,0,7.871536523929471e-05,6.98421567257997e-05,0.00016203516163007373,0.0005293806246691371,0.0,0.0,0.0,0
Steven's,0,0.0,0.0,0.0007291582273353318,0.0010587612493382743,0.0,0.0,0.0,0
excited,0,0.00012369557394746312,0.0,0.0,0.0,0.0,0.0,0.0,0
Juwata,0,1.12450521770421e-05,0.0,0.0007291582273353318,0.0,0.0,0.0,0.0,0
fav,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
stand,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
flight,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Still,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Mark,0,3.3735156531126305e-05,0.0,0.0004861054848902212,0.0,0.0,0.001763668430335097,0.0,0
Tan,0,2.24901043540842e-05,0.00034921078362899847,0.00016203516163007373,0.0,0.0007598784194528875,0.0,0.0,0
deal,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
says,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
sea,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
NS1,0,1.12450521770421e-05,0.0006285794105321972,0.0,0.0,0.0,0.0,0.0,0
#throwback,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
grow,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
under,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
haven't,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Where,0,0.00010120546959337892,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Room,0,5.622526088521051e-05,0.00020952647017739908,0.0,0.0,0.001519756838905775,0.0,0.0,0
Pulau,0,0.0,0.0,0.0007291582273353318,0.0,0.0,0.001763668430335097,0.0,0
match,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
girls,0,6.747031306225261e-05,0.0001396843134515994,0.0,0.0,0.0,0.001763668430335097,0.004273504273504274,0
line,0,7.871536523929471e-05,0.0001396843134515994,0.0,0.0,0.0,0.0,0.004273504273504274,0
future,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
@TescoMalaysia,0,4.49802087081684e-05,0.0,0.0004861054848902212,0.0,0.0,0.0,0.0,0
snapchat,0,2.24901043540842e-05,0.0,0.00040508790407518434,0.0015881418740074113,0.0,0.0,0.0,0
far,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
till,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Sat,0,6.747031306225261e-05,0.0002793686269031988,0.0,0.0,0.0,0.0,0.0,0
Convention,0,0.0,0.0006285794105321972,0.0,0.0,0.0007598784194528875,0.0,0.0,0
Company,0,2.24901043540842e-05,0.0004888950970805978,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
14,0,0.00010120546959337892,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
forever,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Hawker,0,1.12450521770421e-05,0.0004888950970805978,0.0,0.0,0.0007598784194528875,0.0,0.004273504273504274,0
Clinic,0,0.0,0.0006984215672579969,0.0,0.0,0.0,0.0,0.0,0
vote,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Eating,0,1.12450521770421e-05,0.0006285794105321972,0.0,0.0,0.0,0.0,0.0,0
release,0,0.00010120546959337892,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
share,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Trending,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Grill,0,3.3735156531126305e-05,0.0004888950970805978,0.0,0.0,0.0,0.0,0.0,0
#foodporn,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Sweet,0,5.622526088521051e-05,0.0001396843134515994,8.101758081503687e-05,0.0010587612493382743,0.0,0.0,0.0,0
@ZoukSingapore,0,2.24901043540842e-05,0.0,0.0006481406465202949,0.0,0.0,0.0,0.0,0
Sea,0,3.3735156531126305e-05,0.0002793686269031988,0.00016203516163007373,0.0,0.0007598784194528875,0.0,0.0,0
problem,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Nusajaya,0,0.0,0.0001396843134515994,0.0004861054848902212,0.0,0.0007598784194528875,0.001763668430335097,0.0,0
due,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
BBQ,0,2.24901043540842e-05,0.0005587372538063976,0.0,0.0,0.0,0.0,0.0,0
Thailand,0,0.0,0.0001396843134515994,0.0004861054848902212,0.0005293806246691371,0.0,0.001763668430335097,0.0,0
21,0,2.24901043540842e-05,0.0004888950970805978,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
b,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
reality,0,0.00010120546959337892,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
FUCKING,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
break,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
McDonald,0,0.0,0.0,0.0008101758081503687,0.0,0.0,0.0,0.0,0
Chu,0,0.0,0.0006285794105321972,0.0,0.0,0.0007598784194528875,0.0,0.0,0
cover,0,0.00010120546959337892,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Canopi,0,1.12450521770421e-05,0.0006285794105321972,0.0,0.0,0.0,0.0,0.0,0
☀,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Be,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
reading,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
#AUG2016,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Lim,0,1.12450521770421e-05,0.00034921078362899847,0.00016203516163007373,0.0,0.001519756838905775,0.0,0.0,0
Yes,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
probably,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Korean,0,1.12450521770421e-05,0.0004888950970805978,8.101758081503687e-05,0.0005293806246691371,0.0,0.0,0.0,0
ready,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
”,0,0.00010120546959337892,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
saying,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,4.49802087081684e-05,0.00034921078362899847,0.0,0.0,0.0007598784194528875,0.0,0.0,0
Star,0,1.12450521770421e-05,0.00041905294035479815,0.00016203516163007373,0.0,0.0007598784194528875,0.0,0.0,0
#vscocam,0,0.00010120546959337892,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Ghaut,0,0.0,0.0006984215672579969,0.0,0.0,0.0,0.0,0.0,0
wrong,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
decided,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Its,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
safe,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
fine,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
NTUC,0,0.0,0.0,0.0008101758081503687,0.0,0.0,0.0,0.0,0
#pathdaily,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
return,0,0.00010120546959337892,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Flower,0,0.0,0.0001396843134515994,0.0004861054848902212,0.0010587612493382743,0.0,0.0,0.0,0
L,0,7.871536523929471e-05,0.0,8.101758081503687e-05,0.0005293806246691371,0.0007598784194528875,0.0,0.0,0
@kfcindonesia,0,4.49802087081684e-05,0.0,0.0004861054848902212,0.0,0.0,0.0,0.0,0
Greendale,0,0.0,0.0,0.0008101758081503687,0.0,0.0,0.0,0.0,0
KL,0,1.12450521770421e-05,0.0,0.0005671230657052581,0.0010587612493382743,0.0,0.0,0.0,0
seems,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
23,0,7.871536523929471e-05,6.98421567257997e-05,8.101758081503687e-05,0.0005293806246691371,0.0,0.0,0.0,0
summer,0,8.99604174163368e-05,6.98421567257997e-05,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Ristorante,0,1.12450521770421e-05,0.0006285794105321972,0.0,0.0,0.0,0.0,0.0,0
instead,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
seriously,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
driver,0,8.99604174163368e-05,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.004273504273504274,0
Temporary,0,2.24901043540842e-05,0.0004888950970805978,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
@sg_starbucks,0,0.00010120546959337892,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
trying,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
rn,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
tbh,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Soon,0,4.49802087081684e-05,0.0002793686269031988,0.00016203516163007373,0.0,0.0,0.0,0.0,0
full,0,0.00010120546959337892,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Cruise,0,1.12450521770421e-05,0.0005587372538063976,0.0,0.0,0.0007598784194528875,0.0,0.0,0
@TGVCinemas,0,5.622526088521051e-05,0.0,0.00040508790407518434,0.0,0.0,0.0,0.0,0
hehe,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
told,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
travel,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Community,0,0.0,0.0006984215672579969,0.0,0.0,0.0,0.0,0.0,0
Banafee,0,0.0,0.0,0.0008101758081503687,0.0,0.0,0.0,0.0,0
talk,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
dad,0,7.871536523929471e-05,0.0,8.101758081503687e-05,0.0,0.0,0.003527336860670194,0.0,0
Dome,0,0.0,0.0005587372538063976,8.101758081503687e-05,0.0,0.0007598784194528875,0.0,0.0,0
Lucky,0,3.3735156531126305e-05,0.0,0.0002430527424451106,0.0021175224986765486,0.0,0.0,0.0,0
Westwood,0,0.0,0.0,0.0008101758081503687,0.0,0.0,0.0,0.0,0
feeling,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0
Caffe,0,1.12450521770421e-05,0.0006285794105321972,0.0,0.0,0.0,0.0,0.0,0
Crescent,0,2.24901043540842e-05,0.0004888950970805978,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
street,0,7.871536523929471e-05,0.00020952647017739908,0.0,0.0,0.0,0.0,0.0,0
Cafeteria,0,2.24901043540842e-05,0.0004888950970805978,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
seeing,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
okay,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
job,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
NO,0,0.00010120546959337892,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Jalan,0,1.12450521770421e-05,0.0002793686269031988,0.00040508790407518434,0.0,0.0,0.0,0.0,0
Far,0,3.3735156531126305e-05,0.0001396843134515994,0.00040508790407518434,0.0,0.0,0.0,0.0,0
Design,0,2.24901043540842e-05,0.0005587372538063976,0.0,0.0,0.0,0.0,0.0,0
Damn,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
group,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
students,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
THIS,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Statue,0,3.3735156531126305e-05,0.00034921078362899847,0.0,0.0,0.001519756838905775,0.0,0.0,0
open,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
forward,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
pm,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Topic,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
EW24,0,1.12450521770421e-05,0.0006285794105321972,0.0,0.0,0.0,0.0,0.0,0
Japanese,0,5.622526088521051e-05,0.0002793686269031988,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
running,0,8.99604174163368e-05,0.0,8.101758081503687e-05,0.0005293806246691371,0.0,0.0,0.0,0
Bye,0,0.00011245052177042101,0.0,0.0,0.0,0.0,0.0,0.0,0
Jem,0,1.12450521770421e-05,0.0,0.0006481406465202949,0.0,0.0,0.0,0.0,0
Always,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Twitter,0,0.0,0.0,0.0005671230657052581,0.0005293806246691371,0.0,0.001763668430335097,0.0,0
x,0,6.747031306225261e-05,0.00020952647017739908,0.0,0.0,0.0,0.0,0.0,0
People,0,4.49802087081684e-05,0.0002793686269031988,0.0,0.0,0.0,0.001763668430335097,0.0,0
save,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Camp,0,0.0,0.0004888950970805978,0.0,0.0,0.0,0.0,0.008547008547008548,0
ABC,0,0.0,6.98421567257997e-05,0.0006481406465202949,0.0,0.0,0.0,0.0,0
yay,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
session,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Netherlands,0,0.0,0.0,0.0007291582273353318,0.0,0.0,0.0,0.0,0
single,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
burger,0,3.3735156531126305e-05,0.0,8.101758081503687e-05,0.0015881418740074113,0.001519756838905775,0.0,0.0,0
missed,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Maybe,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
front,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
she's,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Gate,0,2.24901043540842e-05,0.0001396843134515994,0.00040508790407518434,0.0,0.0,0.0,0.0,0
mrt,0,6.747031306225261e-05,0.00020952647017739908,0.0,0.0,0.0,0.0,0.0,0
24,0,3.3735156531126305e-05,0.0002793686269031988,0.0,0.0,0.0,0.0,0.008547008547008548,0
Division,0,0.0,0.0006285794105321972,0.0,0.0,0.0,0.0,0.0,0
eye,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Haha,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
✊,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
performance,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
kids,0,8.99604174163368e-05,0.0,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Esplanade,0,0.0,0.0,0.0007291582273353318,0.0,0.0,0.0,0.0,0
mind,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
city,0,7.871536523929471e-05,6.98421567257997e-05,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Thomson,0,0.0,0.00041905294035479815,0.0002430527424451106,0.0,0.0,0.0,0.0,0
@xmiichelex,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Global,0,1.12450521770421e-05,0.0002793686269031988,0.0002430527424451106,0.0,0.0007598784194528875,0.0,0.0,0
Cold,0,0.0,0.0001396843134515994,0.0004861054848902212,0.0005293806246691371,0.0,0.0,0.0,0
Next,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
dance,0,8.99604174163368e-05,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
Heights,0,1.12450521770421e-05,0.0005587372538063976,0.0,0.0,0.0,0.0,0.0,0
office,0,8.99604174163368e-05,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Eunos,0,0.0,0.0,0.0006481406465202949,0.0005293806246691371,0.0,0.0,0.0,0
calling,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
stage,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
fans,0,7.871536523929471e-05,0.0,0.0,0.0,0.0007598784194528875,0.001763668430335097,0.0,0
@MarinaBaySands,0,0.0,0.0,0.0007291582273353318,0.0,0.0,0.0,0.0,0
wake,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
tak,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Reservoir,0,0.0,0.0004888950970805978,0.0,0.0,0.0007598784194528875,0.0,0.004273504273504274,0
opportunity,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
different,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Out,0,4.49802087081684e-05,0.0002793686269031988,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
Stay,0,8.99604174163368e-05,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
ep,0,8.99604174163368e-05,0.0,0.0,0.0,0.0007598784194528875,0.0,0.0,0
Sky,0,2.24901043540842e-05,0.0001396843134515994,0.00032407032326014747,0.0,0.0007598784194528875,0.0,0.0,0
holiday,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
whatsapp,0,1.12450521770421e-05,0.0,0.0004861054848902212,0.0,0.0007598784194528875,0.001763668430335097,0.0,0
second,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
kill,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
call,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
fml,0,8.99604174163368e-05,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
Meet,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
je,0,7.871536523929471e-05,0.0,0.00016203516163007373,0.0,0.0,0.0,0.0,0
hear,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
giving,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Maritime,0,1.12450521770421e-05,0.0005587372538063976,0.0,0.0,0.0,0.0,0.0,0
・,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Basketball,0,3.3735156531126305e-05,0.00034921078362899847,8.101758081503687e-05,0.0,0.0,0.0,0.0,0
o,0,6.747031306225261e-05,0.0001396843134515994,0.0,0.0,0.0,0.0,0.004273504273504274,0
Aft,0,2.24901043540842e-05,0.00034921078362899847,0.00016203516163007373,0.0,0.0,0.0,0.0,0
Here,0,8.99604174163368e-05,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
#Finance,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
minutes,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Kepri,0,0.0,0.00020952647017739908,0.00040508790407518434,0.0,0.0007598784194528875,0.0,0.0,0
choose,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
WAIT,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
She,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
He's,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
babe,0,7.871536523929471e-05,0.0,8.101758081503687e-05,0.0005293806246691371,0.0,0.0,0.0,0
@jemsingapore,0,5.622526088521051e-05,6.98421567257997e-05,0.0002430527424451106,0.0,0.0,0.0,0.0,0
AT,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
side,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0,8.99604174163368e-05,0.0,0.0,0.0,0.0007598784194528875,0.0,0.0,0
#marinabaysands,0,5.622526088521051e-05,0.0,0.0002430527424451106,0.0005293806246691371,0.0,0.0,0.0,0
Technology,0,0.0,0.0006285794105321972,0.0,0.0,0.0,0.0,0.0,0
season,0,8.99604174163368e-05,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0
Katong,0,1.12450521770421e-05,0.00034921078362899847,0.0002430527424451106,0.0,0.0,0.0,0.0,0
Merah,0,1.12450521770421e-05,0.0005587372538063976,0.0,0.0,0.0,0.0,0.0,0
thinking,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
ha,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
we're,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
experience,0,8.99604174163368e-05,0.0,0.0,0.0,0.0007598784194528875,0.0,0.0,0
club,0,5.622526088521051e-05,0.0002793686269031988,0.0,0.0,0.0,0.0,0.0,0
Night,0,7.871536523929471e-05,0.0,0.00016203516163007373,0.0,0.0,0.0,0.0,0
Taylor,0,0.0,0.0,0.0005671230657052581,0.0005293806246691371,0.0,0.001763668430335097,0.0,0
cb,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
gave,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Philippines,0,1.12450521770421e-05,0.0001396843134515994,0.00032407032326014747,0.0010587612493382743,0.0,0.0,0.0,0
Internet,0,5.622526088521051e-05,0.0001396843134515994,0.00016203516163007373,0.0,0.0,0.0,0.0,0
Cities,0,2.24901043540842e-05,0.00041905294035479815,0.0,0.0,0.0007598784194528875,0.0,0.0,0
football,0,8.99604174163368e-05,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
god,0,7.871536523929471e-05,0.0,8.101758081503687e-05,0.0005293806246691371,0.0,0.0,0.0,0
Boat,0,1.12450521770421e-05,0.0001396843134515994,0.0004861054848902212,0.0,0.0,0.0,0.0,0
games,0,8.99604174163368e-05,6.98421567257997e-05,0.0,0.0,0.0,0.0,0.0,0
piece,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Lorong,0,3.3735156531126305e-05,0.0002793686269031988,0.00016203516163007373,0.0,0.0,0.0,0.0,0
idea,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
cake,0,6.747031306225261e-05,0.0001396843134515994,0.0,0.0,0.0007598784194528875,0.0,0.0,0
welcome,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
strong,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
crazy,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
johor,0,3.3735156531126305e-05,0.00020952647017739908,0.0002430527424451106,0.0,0.0,0.0,0.0,0
couple,0,8.99604174163368e-05,0.0,0.0,0.0,0.0,0.001763668430335097,0.0,0
gets,0,0.00010120546959337892,0.0,0.0,0.0,0.0,0.0,0.0,0
Arts,0,0.0,0.0004888950970805978,0.0,0.0,0.001519756838905775,0.0,0.0,0
area,0,8.99604174163368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
annoying,0,8.99604174163368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
fast,0,8.99604174163368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Tarzan,0,1.12450521770421e-05,0.0002793686269031988,0.00016203516163007373,0.0005293806246691371,0.0,0.0,0.0,0
Gallery,0,0.0,0.0005587372538063976,0.0,0.0,0.0,0.0,0.0,0
Newton,0,1.12450521770421e-05,0.0,0.0005671230657052581,0.0,0.0,0.0,0.0,0
Only,0,8.99604174163368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
young,0,7.871536523929471e-05,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0
Grand,0,1.12450521770421e-05,0.0,0.0005671230657052581,0.0,0.0,0.0,0.0,0
