,#START#,O,I-neutral,B-neutral,I-positive,B-positive,B-negative,I-negative,#STOP#
你好,0,4.318100035984167e-05,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
火星,0,1.439366678661389e-05,0.0003151591553734636,0.0007015082427218519,0.0,0.0,0.0,0.0,0
妹,0,2.878733357322778e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
66,0,2.878733357322778e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
全集,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
特,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
主打,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
99,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
语,0,2.878733357322778e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
表现,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
王子,0,1.439366678661389e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.007936507936507936,0
实际,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
搜狐,0,0.0,0.0,0.001052262364082778,0.0,0.0,0.004016064257028112,0.0,0
父亲节,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
远,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
反应,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
老年,0,1.439366678661389e-05,0.0006303183107469272,0.00035075412136092597,0.0,0.0,0.0,0.0,0
锅内,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
宁静,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
骨,0,0.0,0.0003151591553734636,0.0,0.0024096385542168677,0.0,0.0,0.0,0
代理,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
本身,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
回去,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
满满,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
状态,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
魔羯,0,0.0,0.0,0.0014030164854437039,0.0,0.0,0.0,0.0,0
摩羯座,0,2.878733357322778e-05,0.0,0.0007015082427218519,0.0,0.0,0.0,0.0,0
威基基,0,0.0,0.0,0.0007015082427218519,0.0,0.0018298261665141812,0.0,0.0,0
二手车,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
酒精,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0
防弹,0,1.439366678661389e-05,0.0006303183107469272,0.0,0.0008032128514056225,0.0,0.0,0.0,0
第二,0,2.878733357322778e-05,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
招财,0,2.878733357322778e-05,0.0,0.00035075412136092597,0.0,0.0009149130832570906,0.0,0.0,0
嘞,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
清水,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
研发,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
偶尔,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
古称,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
玩法,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
融化,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
劲,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
前天,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
平,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
晚饭,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
落下,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
WEIBO,0,4.318100035984167e-05,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
动动手,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
亿美元,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
做好,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
命,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
处于,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
怎样,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
表白,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
然而,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
张艺谋,0,0.0,0.0006303183107469272,0.0007015082427218519,0.0,0.0,0.0,0.0,0
物质,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
优雅,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
妮可,0,2.878733357322778e-05,0.0003151591553734636,0.00035075412136092597,0.0,0.0,0.0,0.0,0
护肤,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
条,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
清除,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
排骨,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
老百姓,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
工厂,0,2.878733357322778e-05,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
运气,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
N,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
灯,0,2.878733357322778e-05,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
萌萌,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
世上,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
掌门,0,2.878733357322778e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
唐嫣,0,4.318100035984167e-05,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
时而,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
心态,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
喔,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
晒,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
版本,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
北海道,0,2.878733357322778e-05,0.0,0.0,0.0,0.0018298261665141812,0.0,0.0,0
搞,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
<,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
太多,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
小王,0,0.0,0.0,0.0014030164854437039,0.0,0.0,0.0,0.0,0
绅宝,0,0.0,0.0006303183107469272,0.0007015082427218519,0.0,0.0,0.0,0.0,0
翻过,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
十几年,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
wu,0,2.878733357322778e-05,0.0,0.0,0.001606425702811245,0.0,0.0,0.0,0
事儿,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
清香,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
奇缘,0,2.878733357322778e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
称,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
最佳,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
背景音乐,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
十点,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
向往,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
一一,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
气息,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
李钟,0,0.0,0.0,0.001052262364082778,0.0,0.0009149130832570906,0.0,0.0,0
km,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
东南汽车,0,2.878733357322778e-05,0.0,0.00035075412136092597,0.0,0.0009149130832570906,0.0,0.0,0
紧凑,0,2.878733357322778e-05,0.0003151591553734636,0.00035075412136092597,0.0,0.0,0.0,0.0,0
清澈,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
团结,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
含量,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
差不多,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
这儿,0,4.318100035984167e-05,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
投放,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
切成,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Ta,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
两天,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
欧冠,0,1.439366678661389e-05,0.0,0.0007015082427218519,0.0,0.0009149130832570906,0.0,0.0,0
更是,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
满意,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
亲,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
上面,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
猴姆,0,2.878733357322778e-05,0.0003151591553734636,0.00035075412136092597,0.0,0.0,0.0,0.0,0
液体,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
根本,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
街,0,1.439366678661389e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.007936507936507936,0
早餐,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
改变,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Kara,0,0.0,0.0,0.0014030164854437039,0.0,0.0,0.0,0.0,0
团,0,1.439366678661389e-05,0.0006303183107469272,0.0,0.0008032128514056225,0.0,0.0,0.0,0
管,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
like,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/R7Mr74R,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
职业,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
考虑,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
沃,0,1.439366678661389e-05,0.0006303183107469272,0.0,0.0008032128514056225,0.0,0.0,0.0,0
碧峰峡,0,0.0,0.0003151591553734636,0.00035075412136092597,0.0008032128514056225,0.0009149130832570906,0.0,0.0,0
wuli,0,4.318100035984167e-05,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
停不下来,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
五金,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
鲍鱼,0,4.318100035984167e-05,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
灪,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
三妻,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
感到,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
妥协,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
•,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
温柔,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
挣扎,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
任何人,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
文,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
迅速,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
规律,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
达到,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
app,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
弟弟,0,1.439366678661389e-05,0.0,0.001052262364082778,0.0,0.0,0.0,0.0,0
汕尾,0,0.0,0.0,0.0014030164854437039,0.0,0.0,0.0,0.0,0
施万,0,2.878733357322778e-05,0.0,0.0007015082427218519,0.0,0.0,0.0,0.0,0
老板,0,0.0,0.0,0.00035075412136092597,0.0,0.0018298261665141812,0.004016064257028112,0.0,0
度,0,4.318100035984167e-05,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
苏梅岛,0,0.0,0.0,0.00035075412136092597,0.0,0.0027447392497712718,0.0,0.0,0
口红,0,1.439366678661389e-05,0.0,0.00035075412136092597,0.0,0.0018298261665141812,0.0,0.0,0
收购,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
太好了,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
汉堡,0,1.439366678661389e-05,0.0,0.0007015082427218519,0.0008032128514056225,0.0,0.0,0.0,0
那里,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
夫人,0,2.878733357322778e-05,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
商务,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
车身,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
鲜肉,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
养一养,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
唯,0,1.439366678661389e-05,0.0009454774661203908,0.0,0.0,0.0,0.0,0.0,0
领悟,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
管理,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
杰克,0,1.439366678661389e-05,0.0,0.00035075412136092597,0.0,0.0,0.008032128514056224,0.0,0
首款,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
液,0,2.878733357322778e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
机智,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
饮用,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
致癌物,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
舞,0,2.878733357322778e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
爸,0,4.318100035984167e-05,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
展现,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
清新,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
段,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
可见,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
乐,0,2.878733357322778e-05,0.0003151591553734636,0.0,0.0,0.0009149130832570906,0.0,0.0,0
来到,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
鲨鱼,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
风情,0,2.878733357322778e-05,0.0006303183107469272,0.0,0.0,0.0,0.0,0.0,0
重阳节,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
旗舰,0,2.878733357322778e-05,0.0,0.00035075412136092597,0.0008032128514056225,0.0,0.0,0.0,0
奶片,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
下单,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
西班牙,0,1.439366678661389e-05,0.0,0.0007015082427218519,0.0,0.0009149130832570906,0.0,0.0,0
烧热,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
究竟,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
心愿,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
i,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
依靠,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
苏州,0,0.0,0.0,0.0007015082427218519,0.0,0.0018298261665141812,0.0,0.0,0
Dylan,0,0.0,0.0006303183107469272,0.0,0.001606425702811245,0.0,0.0,0.0,0
随时,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
赛,0,0.0,0.0006303183107469272,0.0007015082427218519,0.0,0.0,0.0,0.0,0
比分,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
卧室,0,0.0,0.0003151591553734636,0.0007015082427218519,0.0,0.0009149130832570906,0.0,0.0,0
定位,0,4.318100035984167e-05,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
男主人,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
白衬衫,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
鱼,0,2.878733357322778e-05,0.0,0.00035075412136092597,0.0008032128514056225,0.0,0.0,0.0,0
独家,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
张若昀,0,0.0,0.0,0.00035075412136092597,0.0008032128514056225,0.0009149130832570906,0.004016064257028112,0.0,0
本,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
怀疑,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
爸爸,0,1.439366678661389e-05,0.0,0.00035075412136092597,0.0,0.0009149130832570906,0.0,0.007936507936507936,0
一杯,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
司机,0,4.318100035984167e-05,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
直到,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
五,0,4.318100035984167e-05,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
80,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
五月天,0,0.0,0.0,0.001052262364082778,0.0008032128514056225,0.0,0.0,0.0,0
宜,0,1.439366678661389e-05,0.0009454774661203908,0.0,0.0,0.0,0.0,0.0,0
罗马,0,0.0,0.0003151591553734636,0.001052262364082778,0.0,0.0,0.0,0.0,0
国际联盟,0,1.439366678661389e-05,0.0003151591553734636,0.0,0.001606425702811245,0.0,0.0,0.0,0
宋仲基,0,0.0,0.0,0.001052262364082778,0.0,0.0009149130832570906,0.0,0.0,0
那样,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
儿子,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
ST,0,0.0,0.0012606366214938543,0.0,0.0,0.0,0.0,0.0,0
州政府,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
派出所,0,2.878733357322778e-05,0.0003151591553734636,0.00035075412136092597,0.0,0.0,0.0,0.0,0
马云,0,0.0,0.0,0.0007015082427218519,0.0,0.0018298261665141812,0.0,0.0,0
留,0,4.318100035984167e-05,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
出手,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
进去,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
规模,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
点击,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
摇,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
人民,0,1.439366678661389e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.015873015873015872,0
码,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
TST,0,0.0,0.0,0.0007015082427218519,0.0,0.0018298261665141812,0.0,0.0,0
战斗,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
凉粉,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
器,0,2.878733357322778e-05,0.0003151591553734636,0.0,0.0008032128514056225,0.0,0.0,0.0,0
生产,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
锻炼身体,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
白条,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
理,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
有关,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
车棚,0,2.878733357322778e-05,0.0,0.0,0.0,0.0,0.004016064257028112,0.007936507936507936,0
更能,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
名胜区,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RZhZGl7,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
推撞,0,4.318100035984167e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
疑问,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
孤单,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
材质,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
听力,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
NBA,0,0.0,0.0,0.0014030164854437039,0.0,0.0,0.0,0.0,0
特训,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
分别,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
题,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
硕,0,0.0,0.0009454774661203908,0.0,0.0008032128514056225,0.0,0.0,0.0,0
姬,0,0.0,0.0003151591553734636,0.0,0.0024096385542168677,0.0,0.0,0.0,0
成绩,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
经历,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
仍然,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
培根,0,2.878733357322778e-05,0.0,0.00035075412136092597,0.0,0.0,0.004016064257028112,0.0,0
西滨,0,1.439366678661389e-05,0.0,0.00035075412136092597,0.0,0.0018298261665141812,0.0,0.0,0
琵琶,0,2.878733357322778e-05,0.0,0.0007015082427218519,0.0,0.0,0.0,0.0,0
管狐,0,2.878733357322778e-05,0.0,0.00035075412136092597,0.0008032128514056225,0.0,0.0,0.0,0
颇,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
隆鼻,0,4.318100035984167e-05,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
香菜,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
离开,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
补天,0,2.878733357322778e-05,0.0,0.0007015082427218519,0.0,0.0,0.0,0.0,0
牵手,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
買,0,4.318100035984167e-05,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
几下,0,5.757466714645556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
知床,0,2.878733357322778e-05,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
同事,0,2.878733357322778e-05,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
袁隆平,0,1.439366678661389e-05,0.0,0.0007015082427218519,0.0,0.0,0.0,0.0,0
虽,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
下入,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
mm,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
金牛座,0,0.0,0.0,0.001052262364082778,0.0,0.0,0.0,0.0,0
级别,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
炸弹,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
抹,0,2.878733357322778e-05,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
翡翠,0,1.439366678661389e-05,0.0,0.00035075412136092597,0.0008032128514056225,0.0,0.0,0.0,0
极度,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
欢欣鼓舞,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
森林,0,2.878733357322778e-05,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
富有,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
云洲,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
自秒,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
从来,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
放心,0,2.878733357322778e-05,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
门牙,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
有效,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
集,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
属于,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
囧,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
表面,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
耸立,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
大业,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
所有人,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
制造,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
梦幻,0,1.439366678661389e-05,0.0,0.00035075412136092597,0.0,0.0009149130832570906,0.0,0.0,0
CARGO,0,0.0,0.0003151591553734636,0.00035075412136092597,0.0008032128514056225,0.0,0.0,0.0,0
方法,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
产后,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
亲们,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
好萌,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
咨询,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
五一,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
伤害,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
乐园,0,4.318100035984167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
